method,accuracy,tool
pearson,0.4816964285714286,numbat_cat
pearson,0.6321428571428571,numbat_cat
pearson,0.4841517857142857,numbat_cat
pearson,0.4785714285714286,numbat_cat
pearson,0.4558035714285714,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6359375,numbat_cat
pearson,0.6381696428571428,numbat_cat
pearson,0.6299107142857143,numbat_cat
pearson,0.6332589285714286,numbat_cat
pearson,0.45424107142857145,numbat_cat
pearson,0.6294642857142857,numbat_cat
pearson,0.6379464285714286,numbat_cat
pearson,0.6636160714285714,numbat_cat
pearson,0.6368303571428572,numbat_cat
pearson,0.6308035714285715,numbat_cat
pearson,0.48348214285714286,numbat_cat
pearson,0.6292410714285714,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.6337053571428571,numbat_cat
pearson,0.6417410714285714,numbat_cat
pearson,0.48214285714285715,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.6683035714285714,numbat_cat
pearson,0.6703125,numbat_cat
pearson,0.0,numbat_cat
pearson,0.45669642857142856,numbat_cat
pearson,0.459375,numbat_cat
pearson,0.484375,numbat_cat
pearson,0.6700892857142857,numbat_cat
pearson,0.48348214285714286,numbat_cat
pearson,0.2986607142857143,numbat_cat
pearson,0.6290178571428572,numbat_cat
pearson,0.6303571428571428,numbat_cat
pearson,0.6381696428571428,numbat_cat
pearson,0.63125,numbat_cat
pearson,0.6714285714285714,numbat_cat
pearson,0.6383928571428571,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.4785714285714286,numbat_cat
pearson,0.4863839285714286,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.6310267857142857,numbat_cat
pearson,0.6330357142857143,numbat_cat
pearson,0.6645089285714286,numbat_cat
pearson,0.4785714285714286,numbat_cat
pearson,0.6404017857142857,numbat_cat
pearson,0.6321428571428571,numbat_cat
pearson,0.6631696428571429,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.45424107142857145,numbat_cat
pearson,0.6276785714285714,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.45401785714285714,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.4549107142857143,numbat_cat
pearson,0.6729910714285714,numbat_cat
pearson,0.675,numbat_cat
pearson,0.6377232142857143,numbat_cat
pearson,0.0,numbat_cat
pearson,0.6296875,numbat_cat
pearson,0.6368303571428572,numbat_cat
pearson,0.6397321428571429,numbat_cat
pearson,0.6372767857142857,numbat_cat
pearson,0.4825892857142857,numbat_cat
pearson,0.4551339285714286,numbat_cat
pearson,0.6723214285714286,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.6328125,numbat_cat
pearson,0.478125,numbat_cat
pearson,0.6352678571428572,numbat_cat
pearson,0.6366071428571428,numbat_cat
pearson,0.4558035714285714,numbat_cat
pearson,0.47611607142857143,numbat_cat
pearson,0.48928571428571427,numbat_cat
pearson,0.45357142857142857,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.47544642857142855,numbat_cat
pearson,0.6270089285714285,numbat_cat
pearson,0.63125,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6683035714285714,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.6366071428571428,numbat_cat
pearson,0.45669642857142856,numbat_cat
pearson,0.6305803571428571,numbat_cat
pearson,0.6770089285714286,numbat_cat
pearson,0.6292410714285714,numbat_cat
pearson,0.6359375,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6375,numbat_cat
pearson,0.6303571428571428,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6330357142857143,numbat_cat
pearson,0.2966517857142857,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.4473214285714286,numbat_cat
pearson,0.6354910714285714,numbat_cat
pearson,0.48058035714285713,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6424107142857143,numbat_cat
pearson,0.6696428571428571,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.45089285714285715,numbat_cat
pearson,0.6368303571428572,numbat_cat
pearson,0.4473214285714286,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.4823660714285714,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.6714285714285714,numbat_cat
pearson,0.6685267857142857,numbat_cat
pearson,0.47767857142857145,numbat_cat
pearson,0.45535714285714285,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.6352678571428572,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.665625,numbat_cat
pearson,0.296875,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.4767857142857143,numbat_cat
pearson,0.6388392857142857,numbat_cat
pearson,0.4546875,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.6383928571428571,numbat_cat
pearson,0.48147321428571427,numbat_cat
pearson,0.6712053571428571,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.4758928571428571,numbat_cat
pearson,0.6732142857142858,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.4515625,numbat_cat
pearson,0.6299107142857143,numbat_cat
pearson,0.4837053571428571,numbat_cat
pearson,0.675,numbat_cat
pearson,0.45357142857142857,numbat_cat
pearson,0.6408482142857143,numbat_cat
pearson,0.4537946428571429,numbat_cat
pearson,0.6683035714285714,numbat_cat
pearson,0.6319196428571429,numbat_cat
pearson,0.6377232142857143,numbat_cat
pearson,0.6738839285714285,numbat_cat
pearson,0.6727678571428571,numbat_cat
pearson,0.4924107142857143,numbat_cat
pearson,0.6337053571428571,numbat_cat
pearson,0.6709821428571429,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6292410714285714,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6352678571428572,numbat_cat
pearson,0.48861607142857144,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.6444196428571428,numbat_cat
pearson,0.45022321428571427,numbat_cat
pearson,0.4850446428571429,numbat_cat
pearson,0.6368303571428572,numbat_cat
pearson,0.6310267857142857,numbat_cat
pearson,0.4921875,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6685267857142857,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.48214285714285715,numbat_cat
pearson,0.6738839285714285,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.2988839285714286,numbat_cat
pearson,0.6674107142857143,numbat_cat
pearson,0.47946428571428573,numbat_cat
pearson,0.6763392857142857,numbat_cat
pearson,0.6390625,numbat_cat
pearson,0.6354910714285714,numbat_cat
pearson,0.4792410714285714,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.45848214285714284,numbat_cat
pearson,0.6366071428571428,numbat_cat
pearson,0.6296875,numbat_cat
pearson,0.48035714285714287,numbat_cat
pearson,0.6725446428571429,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.48348214285714286,numbat_cat
pearson,0.6314732142857142,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6308035714285715,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.6419642857142858,numbat_cat
pearson,0.6321428571428571,numbat_cat
pearson,0.45870535714285715,numbat_cat
pearson,0.48058035714285713,numbat_cat
pearson,0.6392857142857142,numbat_cat
pearson,0.4533482142857143,numbat_cat
pearson,0.6696428571428571,numbat_cat
pearson,0.6671875,numbat_cat
pearson,0.6392857142857142,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6337053571428571,numbat_cat
pearson,0.671875,numbat_cat
pearson,0.6290178571428572,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6388392857142857,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.6372767857142857,numbat_cat
pearson,0.6386160714285715,numbat_cat
pearson,0.6372767857142857,numbat_cat
pearson,0.6707589285714286,numbat_cat
pearson,0.671875,numbat_cat
pearson,0.30245535714285715,numbat_cat
pearson,0.6404017857142857,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.6332589285714286,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.6729910714285714,numbat_cat
pearson,0.6379464285714286,numbat_cat
pearson,0.4513392857142857,numbat_cat
pearson,0.6383928571428571,numbat_cat
pearson,0.6417410714285714,numbat_cat
pearson,0.4765625,numbat_cat
pearson,0.6292410714285714,numbat_cat
pearson,0.6392857142857142,numbat_cat
pearson,0.4544642857142857,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.45357142857142857,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.48191964285714284,numbat_cat
pearson,0.6301339285714286,numbat_cat
pearson,0.2975446428571429,numbat_cat
pearson,0.6372767857142857,numbat_cat
pearson,0.4515625,numbat_cat
pearson,0.48214285714285715,numbat_cat
pearson,0.6395089285714286,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.4830357142857143,numbat_cat
pearson,0.29910714285714285,numbat_cat
pearson,0.4511160714285714,numbat_cat
pearson,0.4765625,numbat_cat
pearson,0.6303571428571428,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.6723214285714286,numbat_cat
pearson,0.6368303571428572,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.48147321428571427,numbat_cat
pearson,0.6669642857142857,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.6332589285714286,numbat_cat
pearson,0.45736607142857144,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.45669642857142856,numbat_cat
pearson,0.48013392857142856,numbat_cat
pearson,0.6727678571428571,numbat_cat
pearson,0.4861607142857143,numbat_cat
pearson,0.4546875,numbat_cat
pearson,0.47767857142857145,numbat_cat
pearson,0.6419642857142858,numbat_cat
pearson,0.4752232142857143,numbat_cat
pearson,0.45625,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.66875,numbat_cat
pearson,0.6453125,numbat_cat
pearson,0.45870535714285715,numbat_cat
pearson,0.6390625,numbat_cat
pearson,0.6426339285714285,numbat_cat
pearson,0.6330357142857143,numbat_cat
pearson,0.4772321428571429,numbat_cat
pearson,0.6698660714285715,numbat_cat
pearson,0.6337053571428571,numbat_cat
pearson,0.6290178571428572,numbat_cat
pearson,0.6705357142857142,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6330357142857143,numbat_cat
pearson,0.44910714285714287,numbat_cat
pearson,0.6354910714285714,numbat_cat
pearson,0.4529017857142857,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.6627232142857142,numbat_cat
pearson,0.6359375,numbat_cat
pearson,0.6296875,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.6274553571428572,numbat_cat
pearson,0.4841517857142857,numbat_cat
pearson,0.4828125,numbat_cat
pearson,0.6321428571428571,numbat_cat
pearson,0.6707589285714286,numbat_cat
pearson,0.453125,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6337053571428571,numbat_cat
pearson,0.6299107142857143,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.6305803571428571,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.6676339285714286,numbat_cat
pearson,0.6714285714285714,numbat_cat
pearson,0.6379464285714286,numbat_cat
pearson,0.6754464285714286,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.6671875,numbat_cat
pearson,0.4779017857142857,numbat_cat
pearson,0.48035714285714287,numbat_cat
pearson,0.6328125,numbat_cat
pearson,0.6330357142857143,numbat_cat
pearson,0.6386160714285715,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.4558035714285714,numbat_cat
pearson,0.6392857142857142,numbat_cat
pearson,0.2988839285714286,numbat_cat
pearson,0.6720982142857143,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.4763392857142857,numbat_cat
pearson,0.6319196428571429,numbat_cat
pearson,0.4823660714285714,numbat_cat
pearson,0.46919642857142857,numbat_cat
pearson,0.6375,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.6381696428571428,numbat_cat
pearson,0.6354910714285714,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.2984375,numbat_cat
pearson,0.4582589285714286,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.29977678571428573,numbat_cat
pearson,0.6388392857142857,numbat_cat
pearson,0.6736607142857143,numbat_cat
pearson,0.6372767857142857,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.4810267857142857,numbat_cat
pearson,0.63125,numbat_cat
pearson,0.48928571428571427,numbat_cat
pearson,0.6314732142857142,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.45558035714285716,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6758928571428572,numbat_cat
pearson,0.48392857142857143,numbat_cat
pearson,0.47366071428571427,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6316964285714286,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.6328125,numbat_cat
pearson,0.6310267857142857,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.49174107142857143,numbat_cat
pearson,0.6658482142857143,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.6404017857142857,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.48035714285714287,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.471875,numbat_cat
pearson,0.6321428571428571,numbat_cat
pearson,0.48839285714285713,numbat_cat
pearson,0.45669642857142856,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.45089285714285715,numbat_cat
pearson,0.6674107142857143,numbat_cat
pearson,0.6308035714285715,numbat_cat
pearson,0.6381696428571428,numbat_cat
pearson,0.45602678571428573,numbat_cat
pearson,0.29575892857142855,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.6290178571428572,numbat_cat
pearson,0.6357142857142857,numbat_cat
pearson,0.2962053571428571,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.48013392857142856,numbat_cat
pearson,0.48058035714285713,numbat_cat
pearson,0.6352678571428572,numbat_cat
pearson,0.6375,numbat_cat
pearson,0.6361607142857143,numbat_cat
pearson,0.6267857142857143,numbat_cat
pearson,0.6745535714285714,numbat_cat
pearson,0.6348214285714285,numbat_cat
pearson,0.47946428571428573,numbat_cat
pearson,0.44821428571428573,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.6680803571428572,numbat_cat
pearson,0.6734375,numbat_cat
pearson,0.48214285714285715,numbat_cat
pearson,0.4558035714285714,numbat_cat
pearson,0.6345982142857143,numbat_cat
pearson,0.6341517857142858,numbat_cat
pearson,0.6350446428571429,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.4549107142857143,numbat_cat
pearson,0.6323660714285714,numbat_cat
pearson,0.6299107142857143,numbat_cat
pearson,0.6303571428571428,numbat_cat
pearson,0.46004464285714286,numbat_cat
pearson,0.4825892857142857,numbat_cat
pearson,0.6305803571428571,numbat_cat
pearson,0.6381696428571428,numbat_cat
pearson,0.6332589285714286,numbat_cat
pearson,0.29598214285714286,numbat_cat
pearson,0.6325892857142857,numbat_cat
pearson,0.6352678571428572,numbat_cat
pearson,0.6334821428571429,numbat_cat
pearson,0.6743303571428572,numbat_cat
pearson,0.6363839285714286,numbat_cat
pearson,0.45357142857142857,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6310267857142857,numbat_cat
pearson,0.6392857142857142,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.45,numbat_cat
pearson,0.6671875,numbat_cat
pearson,0.45714285714285713,numbat_cat
pearson,0.6401785714285714,numbat_cat
pearson,0.6305803571428571,numbat_cat
pearson,0.634375,numbat_cat
pearson,0.6339285714285714,numbat_cat
pearson,0.4948660714285714,numbat_cat
pearson,0.6370535714285714,numbat_cat
pearson,0.6689732142857143,numbat_cat
pearson,0.6310267857142857,numbat_cat
pearson,0.6685267857142857,numbat_cat
pearson,0.6614285714285715,numbat_cn
pearson,0.7980952380952381,numbat_cn
pearson,0.905952380952381,numbat_cn
pearson,0.8023809523809524,numbat_cn
pearson,0.9902380952380953,numbat_cn
pearson,0.6211904761904762,numbat_cn
pearson,0.9133333333333333,numbat_cn
pearson,0.7395238095238095,numbat_cn
pearson,0.7271428571428571,numbat_cn
pearson,0.9107142857142857,numbat_cn
pearson,0.47785714285714287,numbat_cn
pearson,0.6642857142857143,numbat_cn
pearson,0.9842857142857143,numbat_cn
pearson,0.9052380952380953,numbat_cn
pearson,0.9119047619047619,numbat_cn
pearson,0.6576190476190477,numbat_cn
pearson,0.7285714285714285,numbat_cn
pearson,0.6657142857142857,numbat_cn
pearson,0.9878571428571429,numbat_cn
pearson,0.9061904761904762,numbat_cn
pearson,0.8035714285714286,numbat_cn
pearson,0.7221428571428572,numbat_cn
pearson,0.6621428571428571,numbat_cn
pearson,0.9847619047619047,numbat_cn
pearson,0.7216666666666667,numbat_cn
pearson,0.9107142857142857,numbat_cn
pearson,0.6661904761904762,numbat_cn
pearson,0.6611904761904762,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.9097619047619048,numbat_cn
pearson,0.9161904761904762,numbat_cn
pearson,0.9114285714285715,numbat_cn
pearson,0.8016666666666666,numbat_cn
pearson,0.7307142857142858,numbat_cn
pearson,0.9080952380952381,numbat_cn
pearson,0.9052380952380953,numbat_cn
pearson,0.9088095238095238,numbat_cn
pearson,0.6657142857142857,numbat_cn
pearson,0.9152380952380952,numbat_cn
pearson,0.724047619047619,numbat_cn
pearson,0.6707142857142857,numbat_cn
pearson,0.7264285714285714,numbat_cn
pearson,0.910952380952381,numbat_cn
pearson,0.985,numbat_cn
pearson,0.9902380952380953,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.910952380952381,numbat_cn
pearson,0.985,numbat_cn
pearson,0.909047619047619,numbat_cn
pearson,0.6635714285714286,numbat_cn
pearson,0.9071428571428571,numbat_cn
pearson,0.7304761904761905,numbat_cn
pearson,0.9023809523809524,numbat_cn
pearson,0.9857142857142858,numbat_cn
pearson,0.9061904761904762,numbat_cn
pearson,0.7235714285714285,numbat_cn
pearson,0.910952380952381,numbat_cn
pearson,0.9111904761904762,numbat_cn
pearson,0.9119047619047619,numbat_cn
pearson,0.4807142857142857,numbat_cn
pearson,0.6652380952380952,numbat_cn
pearson,0.6621428571428571,numbat_cn
pearson,0.9830952380952381,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.9888095238095238,numbat_cn
pearson,0.7302380952380952,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.7328571428571429,numbat_cn
pearson,0.9088095238095238,numbat_cn
pearson,0.9033333333333333,numbat_cn
pearson,0.7221428571428572,numbat_cn
pearson,0.7383333333333333,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.7273809523809524,numbat_cn
pearson,0.7226190476190476,numbat_cn
pearson,0.6654761904761904,numbat_cn
pearson,0.9842857142857143,numbat_cn
pearson,0.9054761904761904,numbat_cn
pearson,0.9145238095238095,numbat_cn
pearson,0.7311904761904762,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.7261904761904762,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.9121428571428571,numbat_cn
pearson,0.7254761904761905,numbat_cn
pearson,0.9840476190476191,numbat_cn
pearson,0.9114285714285715,numbat_cn
pearson,0.9097619047619048,numbat_cn
pearson,0.7340476190476191,numbat_cn
pearson,0.9135714285714286,numbat_cn
pearson,0.7980952380952381,numbat_cn
pearson,0.9088095238095238,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.9042857142857142,numbat_cn
pearson,0.9847619047619047,numbat_cn
pearson,0.7252380952380952,numbat_cn
pearson,0.7273809523809524,numbat_cn
pearson,0.9883333333333333,numbat_cn
pearson,0.9054761904761904,numbat_cn
pearson,0.9073809523809524,numbat_cn
pearson,0.7221428571428572,numbat_cn
pearson,0.9838095238095238,numbat_cn
pearson,0.9838095238095238,numbat_cn
pearson,0.9854761904761905,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.6635714285714286,numbat_cn
pearson,0.9102380952380953,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.9830952380952381,numbat_cn
pearson,0.7340476190476191,numbat_cn
pearson,0.9107142857142857,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.9088095238095238,numbat_cn
pearson,0.909047619047619,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.6547619047619048,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.7430952380952381,numbat_cn
pearson,0.9123809523809524,numbat_cn
pearson,0.9057142857142857,numbat_cn
pearson,0.9016666666666666,numbat_cn
pearson,0.48642857142857143,numbat_cn
pearson,0.7269047619047619,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.9061904761904762,numbat_cn
pearson,0.7252380952380952,numbat_cn
pearson,0.9061904761904762,numbat_cn
pearson,0.725,numbat_cn
pearson,0.9097619047619048,numbat_cn
pearson,0.9047619047619048,numbat_cn
pearson,0.9128571428571428,numbat_cn
pearson,0.0,numbat_cn
pearson,0.9102380952380953,numbat_cn
pearson,0.9123809523809524,numbat_cn
pearson,0.6633333333333333,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.6604761904761904,numbat_cn
pearson,0.7283333333333334,numbat_cn
pearson,0.6642857142857143,numbat_cn
pearson,0.9123809523809524,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.7438095238095238,numbat_cn
pearson,0.9830952380952381,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.7280952380952381,numbat_cn
pearson,0.9145238095238095,numbat_cn
pearson,0.9080952380952381,numbat_cn
pearson,0.7273809523809524,numbat_cn
pearson,0.9057142857142857,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.905952380952381,numbat_cn
pearson,0.669047619047619,numbat_cn
pearson,0.665,numbat_cn
pearson,0.7295238095238096,numbat_cn
pearson,0.7264285714285714,numbat_cn
pearson,0.9873809523809524,numbat_cn
pearson,0.7280952380952381,numbat_cn
pearson,0.6661904761904762,numbat_cn
pearson,0.9152380952380952,numbat_cn
pearson,0.4826190476190476,numbat_cn
pearson,0.9828571428571429,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.7288095238095238,numbat_cn
pearson,0.6638095238095238,numbat_cn
pearson,0.9121428571428571,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.7364285714285714,numbat_cn
pearson,0.7276190476190476,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.7323809523809524,numbat_cn
pearson,0.9854761904761905,numbat_cn
pearson,0.9057142857142857,numbat_cn
pearson,0.8047619047619048,numbat_cn
pearson,0.9876190476190476,numbat_cn
pearson,0.9045238095238095,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.7273809523809524,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.48404761904761906,numbat_cn
pearson,0.7404761904761905,numbat_cn
pearson,0.6645238095238095,numbat_cn
pearson,0.6611904761904762,numbat_cn
pearson,0.9119047619047619,numbat_cn
pearson,0.905,numbat_cn
pearson,0.9838095238095238,numbat_cn
pearson,0.7307142857142858,numbat_cn
pearson,0.985,numbat_cn
pearson,0.9833333333333333,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.9076190476190477,numbat_cn
pearson,0.7254761904761905,numbat_cn
pearson,0.9892857142857143,numbat_cn
pearson,0.9830952380952381,numbat_cn
pearson,0.9073809523809524,numbat_cn
pearson,0.7252380952380952,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.9071428571428571,numbat_cn
pearson,0.9054761904761904,numbat_cn
pearson,0.6616666666666666,numbat_cn
pearson,0.91,numbat_cn
pearson,0.7359523809523809,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.905952380952381,numbat_cn
pearson,0.6607142857142857,numbat_cn
pearson,0.7304761904761905,numbat_cn
pearson,0.9828571428571429,numbat_cn
pearson,0.9064285714285715,numbat_cn
pearson,0.9028571428571428,numbat_cn
pearson,0.5628571428571428,numbat_cn
pearson,0.9890476190476191,numbat_cn
pearson,0.7257142857142858,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.48714285714285716,numbat_cn
pearson,0.910952380952381,numbat_cn
pearson,0.6616666666666666,numbat_cn
pearson,0.8085714285714286,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.9102380952380953,numbat_cn
pearson,0.665,numbat_cn
pearson,0.7261904761904762,numbat_cn
pearson,0.9052380952380953,numbat_cn
pearson,0.905952380952381,numbat_cn
pearson,0.7314285714285714,numbat_cn
pearson,0.6621428571428571,numbat_cn
pearson,0.9838095238095238,numbat_cn
pearson,0.7995238095238095,numbat_cn
pearson,0.665,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.91,numbat_cn
pearson,0.7342857142857143,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.9045238095238095,numbat_cn
pearson,0.9119047619047619,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.9111904761904762,numbat_cn
pearson,0.664047619047619,numbat_cn
pearson,0.724047619047619,numbat_cn
pearson,0.9095238095238095,numbat_cn
pearson,0.6642857142857143,numbat_cn
pearson,0.9847619047619047,numbat_cn
pearson,0.9145238095238095,numbat_cn
pearson,0.9114285714285715,numbat_cn
pearson,0.9088095238095238,numbat_cn
pearson,0.9080952380952381,numbat_cn
pearson,0.48523809523809525,numbat_cn
pearson,0.9092857142857143,numbat_cn
pearson,0.6638095238095238,numbat_cn
pearson,0.9066666666666666,numbat_cn
pearson,0.9845238095238096,numbat_cn
pearson,0.9085714285714286,numbat_cn
pearson,0.9126190476190477,numbat_cn
pearson,0.9126190476190477,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.9842857142857143,numbat_cn
pearson,0.9069047619047619,numbat_cn
pearson,0.9083333333333333,numbat_cn
pearson,0.9097619047619048,numbat_cn
pearson,0.9078571428571428,numbat_cn
pearson,0.7257142857142858,numbat_cn
pearson,0.9845238095238096,numbat_cn
pearson,0.9838095238095238,numbat_cn
pearson,0.7302380952380952,numbat_cn
pearson,0.981904761904762,numbat_cn
pearson,0.9135714285714286,numbat_cn
pearson,0.905,numbat_cn
pearson,0.9126190476190477,numbat_cn
pearson,0.9111904761904762,numbat_cn
pearson,0.6657142857142857,numbat_cn
pearson,0.9102380952380953,numbat_cn
pearson,0.6616666666666666,numbat_cn
pearson,0.9826190476190476,numbat_cn
pearson,0.725,numbat_cn
pearson,0.9045238095238095,numbat_cn
pearson,0.9826190476190476,numbat_cn
pearson,0.6630952380952381,numbat_cn
pearson,0.915,numbat_cn
pearson,0.9080952380952381,numbat_cn
